date,week_start,day_of_week,hour,platform,theme,query_count
2021-09-20,2021-09-20,Monday,13,touch,Новости,56
2021-09-20,2021-09-20,Monday,13,desktop,Поздравления и праздники,13
2021-09-20,2021-09-20,Monday,13,touch,Поздравления и праздники,77
2021-09-20,2021-09-20,Monday,13,desktop,"Покупки, стиль и бренды",9
2021-09-20,2021-09-20,Monday,13,touch,"Покупки, стиль и бренды",35
2021-09-20,2021-09-20,Monday,13,desktop,Сервисы,14
2021-09-20,2021-09-20,Monday,13,touch,Сервисы,10
2021-09-20,2021-09-20,Monday,13,desktop,Справка и Образование,105
2021-09-20,2021-09-20,Monday,13,touch,Справка и Образование,105
2021-09-20,2021-09-20,Monday,13,desktop,Чувствительные запросы,3
2021-09-20,2021-09-20,Monday,13,touch,Чувствительные запросы,10
2021-09-20,2021-09-20,Monday,14,desktop,"Здоровье, питание и рецепты",6
2021-09-20,2021-09-20,Monday,14,touch,"Здоровье, питание и рецепты",12
2021-09-20,2021-09-20,Monday,14,desktop,Карты и навигация,13
2021-09-20,2021-09-20,Monday,14,touch,Карты и навигация,25
2021-09-20,2021-09-20,Monday,14,desktop,"Медиа, фото и развлечения",85
2021-09-20,2021-09-20,Monday,14,touch,"Медиа, фото и развлечения",99
2021-09-20,2021-09-20,Monday,14,desktop,Новости,70
2021-09-20,2021-09-20,Monday,14,touch,Новости,55
2021-09-20,2021-09-20,Monday,14,desktop,Поздравления и праздники,15
2021-09-20,2021-09-20,Monday,14,touch,Поздравления и праздники,79
2021-09-20,2021-09-20,Monday,14,desktop,"Покупки, стиль и бренды",15
2021-09-20,2021-09-20,Monday,14,touch,"Покупки, стиль и бренды",30
2021-09-20,2021-09-20,Monday,14,desktop,Сервисы,13
2021-09-20,2021-09-20,Monday,14,touch,Сервисы,15
2021-09-20,2021-09-20,Monday,14,desktop,Справка и Образование,98
2021-09-20,2021-09-20,Monday,14,touch,Справка и Образование,117
2021-09-20,2021-09-20,Monday,14,desktop,Чувствительные запросы,4
2021-09-20,2021-09-20,Monday,14,touch,Чувствительные запросы,11
2021-09-20,2021-09-20,Monday,15,desktop,"Здоровье, питание и рецепты",4
2021-09-20,2021-09-20,Monday,15,touch,"Здоровье, питание и рецепты",24
2021-09-20,2021-09-20,Monday,15,desktop,Карты и навигация,24
2021-09-20,2021-09-20,Monday,15,touch,Карты и навигация,21
2021-09-20,2021-09-20,Monday,15,desktop,"Медиа, фото и развлечения",98
2021-09-20,2021-09-20,Monday,15,touch,"Медиа, фото и развлечения",116
2021-09-20,2021-09-20,Monday,15,desktop,Новости,42
2021-09-20,2021-09-20,Monday,15,touch,Новости,50
2021-09-20,2021-09-20,Monday,15,desktop,Поздравления и праздники,14
2021-09-20,2021-09-20,Monday,15,touch,Поздравления и праздники,72
2021-09-20,2021-09-20,Monday,15,desktop,"Покупки, стиль и бренды",13
2021-09-20,2021-09-20,Monday,15,touch,"Покупки, стиль и бренды",31
2021-09-20,2021-09-20,Monday,15,desktop,Сервисы,14
2021-09-20,2021-09-20,Monday,15,touch,Сервисы,12
2021-09-20,2021-09-20,Monday,15,desktop,Справка и Образование,112
2021-09-20,2021-09-20,Monday,15,touch,Справка и Образование,107
2021-09-20,2021-09-20,Monday,15,desktop,Чувствительные запросы,5
2021-09-20,2021-09-20,Monday,15,touch,Чувствительные запросы,10
2021-09-20,2021-09-20,Monday,16,touch,"Здоровье, питание и рецепты",16
2021-09-20,2021-09-20,Monday,16,desktop,Карты и навигация,18
2021-09-20,2021-09-20,Monday,16,touch,Карты и навигация,28
2021-09-20,2021-09-20,Monday,16,desktop,"Медиа, фото и развлечения",77
2021-09-20,2021-09-20,Monday,16,touch,"Медиа, фото и развлечения",110
2021-09-20,2021-09-20,Monday,16,desktop,Новости,39
2021-09-20,2021-09-20,Monday,16,touch,Новости,46
2021-09-20,2021-09-20,Monday,16,desktop,Поздравления и праздники,10
2021-09-20,2021-09-20,Monday,16,touch,Поздравления и праздники,52
2021-09-20,2021-09-20,Monday,16,desktop,"Покупки, стиль и бренды",8
2021-09-20,2021-09-20,Monday,16,touch,"Покупки, стиль и бренды",31
2021-09-20,2021-09-20,Monday,16,desktop,Сервисы,18
2021-09-20,2021-09-20,Monday,16,touch,Сервисы,12
2021-09-20,2021-09-20,Monday,16,desktop,Справка и Образование,97
2021-09-20,2021-09-20,Monday,16,touch,Справка и Образование,121
2021-09-20,2021-09-20,Monday,16,touch,Чувствительные запросы,4
2021-09-20,2021-09-20,Monday,17,desktop,"Здоровье, питание и рецепты",5
2021-09-20,2021-09-20,Monday,17,touch,"Здоровье, питание и рецепты",14
2021-09-20,2021-09-20,Monday,17,desktop,Карты и навигация,16
2021-09-20,2021-09-20,Monday,17,touch,Карты и навигация,34
2021-09-20,2021-09-20,Monday,17,desktop,"Медиа, фото и развлечения",89
2021-09-20,2021-09-20,Monday,17,touch,"Медиа, фото и развлечения",124
2021-09-20,2021-09-20,Monday,17,desktop,Новости,38
2021-09-20,2021-09-20,Monday,17,touch,Новости,46
2021-09-20,2021-09-20,Monday,17,desktop,Поздравления и праздники,12
2021-09-20,2021-09-20,Monday,17,touch,Поздравления и праздники,66
2021-09-20,2021-09-20,Monday,17,desktop,"Покупки, стиль и бренды",5
2021-09-20,2021-09-20,Monday,17,touch,"Покупки, стиль и бренды",29
2021-09-20,2021-09-20,Monday,17,desktop,Сервисы,8
2021-09-20,2021-09-20,Monday,17,touch,Сервисы,12
2021-09-20,2021-09-20,Monday,17,desktop,Справка и Образование,114
2021-09-20,2021-09-20,Monday,17,touch,Справка и Образование,127
2021-09-20,2021-09-20,Monday,17,desktop,Чувствительные запросы,2
2021-09-20,2021-09-20,Monday,17,touch,Чувствительные запросы,11
2021-09-20,2021-09-20,Monday,18,desktop,"Здоровье, питание и рецепты",3
2021-09-20,2021-09-20,Monday,18,touch,"Здоровье, питание и рецепты",21
2021-09-20,2021-09-20,Monday,18,desktop,Карты и навигация,16
2021-09-20,2021-09-20,Monday,18,touch,Карты и навигация,33
2021-09-20,2021-09-20,Monday,18,desktop,"Медиа, фото и развлечения",91
2021-09-20,2021-09-20,Monday,18,touch,"Медиа, фото и развлечения",112
2021-09-20,2021-09-20,Monday,18,desktop,Новости,14
2021-09-20,2021-09-20,Monday,18,touch,Новости,45
2021-09-20,2021-09-20,Monday,18,desktop,Поздравления и праздники,12
2021-09-20,2021-09-20,Monday,18,touch,Поздравления и праздники,75
2021-09-20,2021-09-20,Monday,18,desktop,"Покупки, стиль и бренды",7
2021-09-20,2021-09-20,Monday,18,touch,"Покупки, стиль и бренды",33
2021-09-20,2021-09-20,Monday,18,desktop,Сервисы,14
2021-09-20,2021-09-20,Monday,18,touch,Сервисы,13
2021-09-20,2021-09-20,Monday,18,desktop,Справка и Образование,113
2021-09-20,2021-09-20,Monday,18,touch,Справка и Образование,130
2021-09-20,2021-09-20,Monday,18,desktop,Чувствительные запросы,2
2021-09-20,2021-09-20,Monday,18,touch,Чувствительные запросы,7
2021-09-20,2021-09-20,Monday,19,desktop,"Здоровье, питание и рецепты",1
2021-09-20,2021-09-20,Monday,19,touch,"Здоровье, питание и рецепты",17
2021-09-20,2021-09-20,Monday,19,desktop,Карты и навигация,13
2021-09-20,2021-09-20,Monday,19,touch,Карты и навигация,28
2021-09-20,2021-09-20,Monday,19,desktop,"Медиа, фото и развлечения",92
2021-09-20,2021-09-20,Monday,19,touch,"Медиа, фото и развлечения",108
2021-09-20,2021-09-20,Monday,19,desktop,Новости,15
2021-09-20,2021-09-20,Monday,19,touch,Новости,43
2021-09-20,2021-09-20,Monday,19,desktop,Поздравления и праздники,11
2021-09-20,2021-09-20,Monday,19,touch,Поздравления и праздники,51
2021-09-20,2021-09-20,Monday,19,touch,"Покупки, стиль и бренды",34
2021-09-20,2021-09-20,Monday,19,desktop,Сервисы,8
2021-09-20,2021-09-20,Monday,19,touch,Сервисы,13
2021-09-20,2021-09-20,Monday,19,desktop,Справка и Образование,80
2021-09-20,2021-09-20,Monday,19,touch,Справка и Образование,141
2021-09-20,2021-09-20,Monday,19,desktop,Чувствительные запросы,3
2021-09-20,2021-09-20,Monday,19,touch,Чувствительные запросы,13
2021-09-20,2021-09-20,Monday,20,desktop,"Здоровье, питание и рецепты",1
2021-09-20,2021-09-20,Monday,20,touch,"Здоровье, питание и рецепты",16
2021-09-20,2021-09-20,Monday,20,desktop,Карты и навигация,14
2021-09-20,2021-09-20,Monday,20,touch,Карты и навигация,27
2021-09-20,2021-09-20,Monday,20,desktop,"Медиа, фото и развлечения",86
2021-09-20,2021-09-20,Monday,20,touch,"Медиа, фото и развлечения",130
2021-09-20,2021-09-20,Monday,20,desktop,Новости,19
2021-09-20,2021-09-20,Monday,20,touch,Новости,37
2021-09-20,2021-09-20,Monday,20,desktop,Поздравления и праздники,9
2021-09-20,2021-09-20,Monday,20,touch,Поздравления и праздники,76
2021-09-20,2021-09-20,Monday,20,desktop,"Покупки, стиль и бренды",6
2021-09-20,2021-09-20,Monday,20,touch,"Покупки, стиль и бренды",39
2021-09-20,2021-09-20,Monday,20,desktop,Сервисы,15
2021-09-20,2021-09-20,Monday,20,touch,Сервисы,20
2021-09-20,2021-09-20,Monday,20,desktop,Справка и Образование,102
2021-09-20,2021-09-20,Monday,20,touch,Справка и Образование,148
2021-09-20,2021-09-20,Monday,20,desktop,Чувствительные запросы,1
2021-09-20,2021-09-20,Monday,20,touch,Чувствительные запросы,12
2021-09-20,2021-09-20,Monday,21,desktop,"Здоровье, питание и рецепты",2
2021-09-20,2021-09-20,Monday,21,touch,"Здоровье, питание и рецепты",18
2021-09-20,2021-09-20,Monday,21,desktop,Карты и навигация,9
2021-09-20,2021-09-20,Monday,21,touch,Карты и навигация,26
2021-09-20,2021-09-20,Monday,21,desktop,"Медиа, фото и развлечения",46
2021-09-20,2021-09-20,Monday,21,touch,"Медиа, фото и развлечения",91
2021-09-20,2021-09-20,Monday,21,desktop,Новости,25
2021-09-20,2021-09-20,Monday,21,touch,Новости,52
2021-09-20,2021-09-20,Monday,21,desktop,Поздравления и праздники,12
2021-09-20,2021-09-20,Monday,21,touch,Поздравления и праздники,76
2021-09-20,2021-09-20,Monday,21,desktop,"Покупки, стиль и бренды",13
2021-09-20,2021-09-20,Monday,21,touch,"Покупки, стиль и бренды",33
2021-09-20,2021-09-20,Monday,21,desktop,Сервисы,8
2021-09-20,2021-09-20,Monday,21,touch,Сервисы,17
2021-09-20,2021-09-20,Monday,21,desktop,Справка и Образование,90
2021-09-20,2021-09-20,Monday,21,touch,Справка и Образование,140
2021-09-20,2021-09-20,Monday,21,desktop,Чувствительные запросы,1
2021-09-20,2021-09-20,Monday,21,touch,Чувствительные запросы,5
2021-09-20,2021-09-20,Monday,22,desktop,"Здоровье, питание и рецепты",1
2021-09-20,2021-09-20,Monday,22,touch,"Здоровье, питание и рецепты",13
2021-09-20,2021-09-20,Monday,22,desktop,Карты и навигация,10
2021-09-20,2021-09-20,Monday,22,touch,Карты и навигация,22
2021-09-20,2021-09-20,Monday,22,desktop,"Медиа, фото и развлечения",45
2021-09-20,2021-09-20,Monday,22,touch,"Медиа, фото и развлечения",121
2021-09-20,2021-09-20,Monday,22,desktop,Новости,10
2021-09-20,2021-09-20,Monday,22,touch,Новости,36
2021-09-20,2021-09-20,Monday,22,desktop,Поздравления и праздники,14
2021-09-20,2021-09-20,Monday,22,touch,Поздравления и праздники,46
2021-09-20,2021-09-20,Monday,22,desktop,"Покупки, стиль и бренды",2
2021-09-20,2021-09-20,Monday,22,touch,"Покупки, стиль и бренды",32
2021-09-20,2021-09-20,Monday,22,desktop,Сервисы,6
2021-09-20,2021-09-20,Monday,22,touch,Сервисы,9
2021-09-20,2021-09-20,Monday,22,desktop,Справка и Образование,62
2021-09-20,2021-09-20,Monday,22,touch,Справка и Образование,110
2021-09-20,2021-09-20,Monday,22,touch,Чувствительные запросы,9
2021-09-20,2021-09-20,Monday,23,desktop,"Здоровье, питание и рецепты",4
2021-09-20,2021-09-20,Monday,23,touch,"Здоровье, питание и рецепты",11
2021-09-20,2021-09-20,Monday,23,desktop,Карты и навигация,3
2021-09-20,2021-09-20,Monday,23,touch,Карты и навигация,10
2021-09-20,2021-09-20,Monday,23,desktop,"Медиа, фото и развлечения",31
2021-09-20,2021-09-20,Monday,23,touch,"Медиа, фото и развлечения",70
2021-09-20,2021-09-20,Monday,23,desktop,Новости,6
2021-09-20,2021-09-20,Monday,23,touch,Новости,31
2021-09-20,2021-09-20,Monday,23,desktop,Поздравления и праздники,5
2021-09-20,2021-09-20,Monday,23,touch,Поздравления и праздники,38
2021-09-20,2021-09-20,Monday,23,desktop,"Покупки, стиль и бренды",8
2021-09-20,2021-09-20,Monday,23,touch,"Покупки, стиль и бренды",23
2021-09-20,2021-09-20,Monday,23,desktop,Сервисы,6
2021-09-20,2021-09-20,Monday,23,touch,Сервисы,6
2021-09-20,2021-09-20,Monday,23,desktop,Справка и Образование,24
2021-09-20,2021-09-20,Monday,23,touch,Справка и Образование,72
2021-09-20,2021-09-20,Monday,23,desktop,Чувствительные запросы,1
2021-09-20,2021-09-20,Monday,23,touch,Чувствительные запросы,3
2021-09-21,2021-09-20,Tuesday,0,desktop,"Здоровье, питание и рецепты",2
2021-09-21,2021-09-20,Tuesday,0,touch,"Здоровье, питание и рецепты",10
2021-09-21,2021-09-20,Tuesday,0,desktop,Карты и навигация,2
2021-09-21,2021-09-20,Tuesday,0,touch,Карты и навигация,5
2021-09-21,2021-09-20,Tuesday,0,desktop,"Медиа, фото и развлечения",19
2021-09-21,2021-09-20,Tuesday,0,touch,"Медиа, фото и развлечения",42
2021-09-21,2021-09-20,Tuesday,0,desktop,Новости,11
2021-09-21,2021-09-20,Tuesday,0,touch,Новости,23
2021-09-21,2021-09-20,Tuesday,0,desktop,Поздравления и праздники,6
2021-09-21,2021-09-20,Tuesday,0,touch,Поздравления и праздники,29
2021-09-21,2021-09-20,Tuesday,0,desktop,"Покупки, стиль и бренды",3
2021-09-21,2021-09-20,Tuesday,0,touch,"Покупки, стиль и бренды",9
2021-09-21,2021-09-20,Tuesday,0,desktop,Сервисы,2
2021-09-21,2021-09-20,Tuesday,0,touch,Сервисы,3
2021-09-21,2021-09-20,Tuesday,0,desktop,Справка и Образование,15
2021-09-21,2021-09-20,Tuesday,0,touch,Справка и Образование,31
2021-09-21,2021-09-20,Tuesday,0,desktop,Чувствительные запросы,2
2021-09-21,2021-09-20,Tuesday,0,touch,Чувствительные запросы,8
2021-09-21,2021-09-20,Tuesday,1,desktop,"Здоровье, питание и рецепты",2
2021-09-21,2021-09-20,Tuesday,1,touch,"Здоровье, питание и рецепты",3
2021-09-21,2021-09-20,Tuesday,1,desktop,Карты и навигация,3
2021-09-21,2021-09-20,Tuesday,1,touch,Карты и навигация,2
2021-09-21,2021-09-20,Tuesday,1,desktop,"Медиа, фото и развлечения",8
2021-09-21,2021-09-20,Tuesday,1,touch,"Медиа, фото и развлечения",27
2021-09-21,2021-09-20,Tuesday,1,desktop,Новости,3
2021-09-21,2021-09-20,Tuesday,1,touch,Новости,15
2021-09-21,2021-09-20,Tuesday,1,desktop,Поздравления и праздники,4
2021-09-21,2021-09-20,Tuesday,1,touch,Поздравления и праздники,31
2021-09-21,2021-09-20,Tuesday,1,desktop,"Покупки, стиль и бренды",1
2021-09-21,2021-09-20,Tuesday,1,touch,"Покупки, стиль и бренды",7
2021-09-21,2021-09-20,Tuesday,1,desktop,Сервисы,2
2021-09-21,2021-09-20,Tuesday,1,touch,Сервисы,1
2021-09-21,2021-09-20,Tuesday,1,desktop,Справка и Образование,6
2021-09-21,2021-09-20,Tuesday,1,touch,Справка и Образование,28
2021-09-21,2021-09-20,Tuesday,1,touch,Чувствительные запросы,4
2021-09-21,2021-09-20,Tuesday,2,touch,"Здоровье, питание и рецепты",6
2021-09-21,2021-09-20,Tuesday,2,touch,Карты и навигация,1
2021-09-21,2021-09-20,Tuesday,2,desktop,"Медиа, фото и развлечения",6
2021-09-21,2021-09-20,Tuesday,2,touch,"Медиа, фото и развлечения",30
2021-09-21,2021-09-20,Tuesday,2,desktop,Новости,1
2021-09-21,2021-09-20,Tuesday,2,touch,Новости,4
2021-09-21,2021-09-20,Tuesday,2,desktop,Поздравления и праздники,4
2021-09-21,2021-09-20,Tuesday,2,touch,Поздравления и праздники,28
2021-09-21,2021-09-20,Tuesday,2,desktop,"Покупки, стиль и бренды",1
2021-09-21,2021-09-20,Tuesday,2,touch,"Покупки, стиль и бренды",7
2021-09-21,2021-09-20,Tuesday,2,desktop,Сервисы,2
2021-09-21,2021-09-20,Tuesday,2,touch,Сервисы,2
2021-09-21,2021-09-20,Tuesday,2,desktop,Справка и Образование,9
2021-09-21,2021-09-20,Tuesday,2,touch,Справка и Образование,20
2021-09-21,2021-09-20,Tuesday,2,touch,Чувствительные запросы,3
2021-09-21,2021-09-20,Tuesday,3,desktop,"Здоровье, питание и рецепты",1
2021-09-21,2021-09-20,Tuesday,3,touch,"Здоровье, питание и рецепты",2
2021-09-21,2021-09-20,Tuesday,3,desktop,"Медиа, фото и развлечения",10
2021-09-21,2021-09-20,Tuesday,3,touch,"Медиа, фото и развлечения",18
2021-09-21,2021-09-20,Tuesday,3,desktop,Новости,1
2021-09-21,2021-09-20,Tuesday,3,touch,Новости,5
2021-09-21,2021-09-20,Tuesday,3,desktop,Поздравления и праздники,1
2021-09-21,2021-09-20,Tuesday,3,touch,Поздравления и праздники,39
2021-09-21,2021-09-20,Tuesday,3,desktop,"Покупки, стиль и бренды",1
2021-09-21,2021-09-20,Tuesday,3,touch,"Покупки, стиль и бренды",5
2021-09-21,2021-09-20,Tuesday,3,touch,Сервисы,2
2021-09-21,2021-09-20,Tuesday,3,desktop,Справка и Образование,6
2021-09-21,2021-09-20,Tuesday,3,touch,Справка и Образование,20
2021-09-21,2021-09-20,Tuesday,3,touch,Чувствительные запросы,5
2021-09-21,2021-09-20,Tuesday,4,desktop,"Здоровье, питание и рецепты",2
2021-09-21,2021-09-20,Tuesday,4,touch,"Здоровье, питание и рецепты",7
2021-09-21,2021-09-20,Tuesday,4,desktop,Карты и навигация,1
2021-09-21,2021-09-20,Tuesday,4,touch,Карты и навигация,3
2021-09-21,2021-09-20,Tuesday,4,desktop,"Медиа, фото и развлечения",4
2021-09-21,2021-09-20,Tuesday,4,touch,"Медиа, фото и развлечения",19
2021-09-21,2021-09-20,Tuesday,4,desktop,Новости,5
2021-09-21,2021-09-20,Tuesday,4,touch,Новости,6
2021-09-21,2021-09-20,Tuesday,4,desktop,Поздравления и праздники,7
2021-09-21,2021-09-20,Tuesday,4,touch,Поздравления и праздники,77
2021-09-21,2021-09-20,Tuesday,4,desktop,"Покупки, стиль и бренды",1
2021-09-21,2021-09-20,Tuesday,4,touch,"Покупки, стиль и бренды",6
2021-09-21,2021-09-20,Tuesday,4,desktop,Сервисы,2
2021-09-21,2021-09-20,Tuesday,4,desktop,Справка и Образование,12
2021-09-21,2021-09-20,Tuesday,4,touch,Справка и Образование,22
2021-09-21,2021-09-20,Tuesday,4,touch,Чувствительные запросы,5
2021-09-21,2021-09-20,Tuesday,5,desktop,"Здоровье, питание и рецепты",1
2021-09-21,2021-09-20,Tuesday,5,touch,"Здоровье, питание и рецепты",8
2021-09-21,2021-09-20,Tuesday,5,touch,Карты и навигация,4
2021-09-21,2021-09-20,Tuesday,5,desktop,"Медиа, фото и развлечения",15
2021-09-21,2021-09-20,Tuesday,5,touch,"Медиа, фото и развлечения",29
2021-09-21,2021-09-20,Tuesday,5,desktop,Новости,8
2021-09-21,2021-09-20,Tuesday,5,touch,Новости,7
2021-09-21,2021-09-20,Tuesday,5,desktop,Поздравления и праздники,10
2021-09-21,2021-09-20,Tuesday,5,touch,Поздравления и праздники,118
2021-09-21,2021-09-20,Tuesday,5,touch,"Покупки, стиль и бренды",8
2021-09-21,2021-09-20,Tuesday,5,desktop,Сервисы,1
2021-09-21,2021-09-20,Tuesday,5,touch,Сервисы,1
2021-09-21,2021-09-20,Tuesday,5,desktop,Справка и Образование,19
2021-09-21,2021-09-20,Tuesday,5,touch,Справка и Образование,39
2021-09-21,2021-09-20,Tuesday,5,touch,Чувствительные запросы,11
2021-09-21,2021-09-20,Tuesday,6,desktop,"Здоровье, питание и рецепты",3
2021-09-21,2021-09-20,Tuesday,6,touch,"Здоровье, питание и рецепты",8
2021-09-21,2021-09-20,Tuesday,6,desktop,Карты и навигация,1
2021-09-21,2021-09-20,Tuesday,6,touch,Карты и навигация,10
2021-09-21,2021-09-20,Tuesday,6,desktop,"Медиа, фото и развлечения",33
2021-09-21,2021-09-20,Tuesday,6,touch,"Медиа, фото и развлечения",41
2021-09-21,2021-09-20,Tuesday,6,desktop,Новости,9
2021-09-21,2021-09-20,Tuesday,6,touch,Новости,12
2021-09-21,2021-09-20,Tuesday,6,desktop,Поздравления и праздники,22
2021-09-21,2021-09-20,Tuesday,6,touch,Поздравления и праздники,237
2021-09-21,2021-09-20,Tuesday,6,desktop,"Покупки, стиль и бренды",1
2021-09-21,2021-09-20,Tuesday,6,touch,"Покупки, стиль и бренды",9
2021-09-21,2021-09-20,Tuesday,6,desktop,Сервисы,1
2021-09-21,2021-09-20,Tuesday,6,touch,Сервисы,5
2021-09-21,2021-09-20,Tuesday,6,desktop,Справка и Образование,15
2021-09-21,2021-09-20,Tuesday,6,touch,Справка и Образование,47
2021-09-21,2021-09-20,Tuesday,6,touch,Чувствительные запросы,4
2021-09-21,2021-09-20,Tuesday,7,desktop,"Здоровье, питание и рецепты",2
2021-09-21,2021-09-20,Tuesday,7,touch,"Здоровье, питание и рецепты",17
2021-09-21,2021-09-20,Tuesday,7,desktop,Карты и навигация,3
2021-09-21,2021-09-20,Tuesday,7,touch,Карты и навигация,11
2021-09-21,2021-09-20,Tuesday,7,desktop,"Медиа, фото и развлечения",35
2021-09-21,2021-09-20,Tuesday,7,touch,"Медиа, фото и развлечения",64
2021-09-21,2021-09-20,Tuesday,7,desktop,Новости,10
2021-09-21,2021-09-20,Tuesday,7,touch,Новости,18
2021-09-21,2021-09-20,Tuesday,7,desktop,Поздравления и праздники,22
2021-09-21,2021-09-20,Tuesday,7,touch,Поздравления и праздники,461
2021-09-21,2021-09-20,Tuesday,7,desktop,"Покупки, стиль и бренды",3
2021-09-21,2021-09-20,Tuesday,7,touch,"Покупки, стиль и бренды",15
2021-09-21,2021-09-20,Tuesday,7,desktop,Сервисы,5
2021-09-21,2021-09-20,Tuesday,7,touch,Сервисы,3
2021-09-21,2021-09-20,Tuesday,7,desktop,Справка и Образование,44
2021-09-21,2021-09-20,Tuesday,7,touch,Справка и Образование,69
2021-09-21,2021-09-20,Tuesday,7,desktop,Чувствительные запросы,1
2021-09-21,2021-09-20,Tuesday,7,touch,Чувствительные запросы,6
2021-09-21,2021-09-20,Tuesday,8,desktop,"Здоровье, питание и рецепты",5
2021-09-21,2021-09-20,Tuesday,8,touch,"Здоровье, питание и рецепты",18
2021-09-21,2021-09-20,Tuesday,8,desktop,Карты и навигация,6
2021-09-21,2021-09-20,Tuesday,8,touch,Карты и навигация,21
2021-09-21,2021-09-20,Tuesday,8,desktop,"Медиа, фото и развлечения",50
2021-09-21,2021-09-20,Tuesday,8,touch,"Медиа, фото и развлечения",89
2021-09-21,2021-09-20,Tuesday,8,desktop,Новости,9
2021-09-21,2021-09-20,Tuesday,8,touch,Новости,27
2021-09-21,2021-09-20,Tuesday,8,desktop,Поздравления и праздники,35
2021-09-21,2021-09-20,Tuesday,8,touch,Поздравления и праздники,628
2021-09-21,2021-09-20,Tuesday,8,desktop,"Покупки, стиль и бренды",6
2021-09-21,2021-09-20,Tuesday,8,touch,"Покупки, стиль и бренды",27
2021-09-21,2021-09-20,Tuesday,8,desktop,Сервисы,4
2021-09-21,2021-09-20,Tuesday,8,touch,Сервисы,5
2021-09-21,2021-09-20,Tuesday,8,desktop,Справка и Образование,65
2021-09-21,2021-09-20,Tuesday,8,touch,Справка и Образование,113
2021-09-21,2021-09-20,Tuesday,8,desktop,Чувствительные запросы,1
2021-09-21,2021-09-20,Tuesday,8,touch,Чувствительные запросы,7
2021-09-21,2021-09-20,Tuesday,9,desktop,"Здоровье, питание и рецепты",2
2021-09-21,2021-09-20,Tuesday,9,touch,"Здоровье, питание и рецепты",14
2021-09-21,2021-09-20,Tuesday,9,desktop,Карты и навигация,11
2021-09-21,2021-09-20,Tuesday,9,touch,Карты и навигация,30
2021-09-21,2021-09-20,Tuesday,9,desktop,"Медиа, фото и развлечения",67
2021-09-21,2021-09-20,Tuesday,9,touch,"Медиа, фото и развлечения",77
2021-09-21,2021-09-20,Tuesday,9,desktop,Новости,17
2021-09-21,2021-09-20,Tuesday,9,touch,Новости,29
2021-09-21,2021-09-20,Tuesday,9,desktop,Поздравления и праздники,39
2021-09-21,2021-09-20,Tuesday,9,touch,Поздравления и праздники,551
2021-09-21,2021-09-20,Tuesday,9,desktop,"Покупки, стиль и бренды",10
2021-09-21,2021-09-20,Tuesday,9,touch,"Покупки, стиль и бренды",32
2021-09-21,2021-09-20,Tuesday,9,desktop,Сервисы,10
2021-09-21,2021-09-20,Tuesday,9,touch,Сервисы,3
2021-09-21,2021-09-20,Tuesday,9,desktop,Справка и Образование,68
2021-09-21,2021-09-20,Tuesday,9,touch,Справка и Образование,128
2021-09-21,2021-09-20,Tuesday,9,touch,Чувствительные запросы,8
2021-09-21,2021-09-20,Tuesday,10,desktop,"Здоровье, питание и рецепты",6
2021-09-21,2021-09-20,Tuesday,10,touch,"Здоровье, питание и рецепты",22
2021-09-21,2021-09-20,Tuesday,10,desktop,Карты и навигация,18
2021-09-21,2021-09-20,Tuesday,10,touch,Карты и навигация,30
2021-09-21,2021-09-20,Tuesday,10,desktop,"Медиа, фото и развлечения",91
2021-09-21,2021-09-20,Tuesday,10,touch,"Медиа, фото и развлечения",101
2021-09-21,2021-09-20,Tuesday,10,desktop,Новости,15
2021-09-21,2021-09-20,Tuesday,10,touch,Новости,29
2021-09-21,2021-09-20,Tuesday,10,desktop,Поздравления и праздники,29
2021-09-21,2021-09-20,Tuesday,10,touch,Поздравления и праздники,379
2021-09-21,2021-09-20,Tuesday,10,desktop,"Покупки, стиль и бренды",3
2021-09-21,2021-09-20,Tuesday,10,touch,"Покупки, стиль и бренды",29
2021-09-21,2021-09-20,Tuesday,10,desktop,Сервисы,8
2021-09-21,2021-09-20,Tuesday,10,touch,Сервисы,9
2021-09-21,2021-09-20,Tuesday,10,desktop,Справка и Образование,100
2021-09-21,2021-09-20,Tuesday,10,touch,Справка и Образование,129
2021-09-21,2021-09-20,Tuesday,10,desktop,Чувствительные запросы,1
2021-09-21,2021-09-20,Tuesday,10,touch,Чувствительные запросы,7
2021-09-21,2021-09-20,Tuesday,11,desktop,"Здоровье, питание и рецепты",5
2021-09-21,2021-09-20,Tuesday,11,touch,"Здоровье, питание и рецепты",13
2021-09-21,2021-09-20,Tuesday,11,desktop,Карты и навигация,18
2021-09-21,2021-09-20,Tuesday,11,touch,Карты и навигация,30
2021-09-21,2021-09-20,Tuesday,11,desktop,"Медиа, фото и развлечения",68
2021-09-21,2021-09-20,Tuesday,11,touch,"Медиа, фото и развлечения",89
2021-09-21,2021-09-20,Tuesday,11,desktop,Новости,20
2021-09-21,2021-09-20,Tuesday,11,touch,Новости,11
2021-09-21,2021-09-20,Tuesday,11,desktop,Поздравления и праздники,26
2021-09-21,2021-09-20,Tuesday,11,touch,Поздравления и праздники,250
2021-09-21,2021-09-20,Tuesday,11,desktop,"Покупки, стиль и бренды",13
2021-09-21,2021-09-20,Tuesday,11,touch,"Покупки, стиль и бренды",25
2021-09-21,2021-09-20,Tuesday,11,desktop,Сервисы,15
2021-09-21,2021-09-20,Tuesday,11,touch,Сервисы,12
